Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-10-02,2017,10,2,Monday,40,2017-40,61.34,61.78,61.07,61.52,3516700,61.52,-0.002270505838386172,62.62428571428571,63.175
2017-10-03,2017,10,3,Tuesday,40,2017-40,61.56,61.99,61.4,61.68,3966800,61.68,0.0026007777344208005,62.544285714285714,63.158
2017-10-04,2017,10,4,Wednesday,40,2017-40,61.42,62.25,61.28,61.5,5695500,61.5,-0.0029182928710309586,62.56785714285714,63.1408
2017-10-05,2017,10,5,Thursday,40,2017-40,61.51,62.09,61.32,61.52,3944200,61.52,0.00032521069534419134,62.59285714285715,63.123400000000004
2017-10-06,2017,10,6,Friday,40,2017-40,61.63,62.63,61.6,62.41,4124800,62.41,0.014466830023180277,62.63642857142857,63.1392
2017-10-09,2017,10,9,Monday,41,2017-41,62.31,62.61,61.18,61.56,3148400,61.56,-0.01361958782565742,62.36071428571429,63.1348
2017-10-10,2017,10,10,Tuesday,41,2017-41,61.69,61.78,61.11,61.23,3251900,61.23,-0.005360653406318194,62.19714285714286,63.1262
2017-10-11,2017,10,11,Wednesday,41,2017-41,61.15,61.74,59.42,61.18,4411100,61.18,-0.0008165807191629071,62.03928571428571,63.0884
2017-10-12,2017,10,12,Thursday,41,2017-41,61.07,61.67,60.71,61.28,2506600,61.28,0.001634496136356356,61.840714285714284,63.041399999999996
2017-10-13,2017,10,13,Friday,41,2017-41,61.29,61.55,60.74,61.39,2389400,61.39,0.0017950491602933827,61.73357142857143,62.9946
2017-10-16,2017,10,16,Monday,42,2017-42,61.52,61.65,60.9,60.97,1489400,60.97,-0.006841475372552863,61.58642857142858,62.92359999999999
2017-10-17,2017,10,17,Tuesday,42,2017-42,60.93,61.04,60.56,60.94,1318800,60.94,-0.0004920878037304455,61.48285714285714,62.857200000000006
2017-10-18,2017,10,18,Wednesday,42,2017-42,60.87,60.91,60.25,60.68,3115500,60.68,-0.004266464184317309,61.394285714285715,62.7928
2017-10-19,2017,10,19,Thursday,42,2017-42,60.44,61.97,60.31,61.51,4448500,61.51,0.013678279699788076,61.38357142857143,62.747
2017-10-20,2017,10,20,Friday,42,2017-42,61.97,61.98,60.28,60.46,3795400,60.46,-0.01707038312002307,61.307857142857145,62.7068
2017-10-23,2017,10,23,Monday,43,2017-43,61.1,62.0,60.3,61.47,6758900,61.47,0.01670529526173703,61.29285714285714,62.663999999999994
2017-10-24,2017,10,24,Tuesday,43,2017-43,61.74,62.4,61.54,62.28,3645100,62.28,0.013177119611329058,61.348571428571425,62.63400000000001
2017-10-25,2017,10,25,Wednesday,43,2017-43,61.95,62.26,61.37,61.93,4066700,61.93,-0.005619757241187351,61.37785714285714,62.595
2017-10-26,2017,10,26,Thursday,43,2017-43,62.18,62.32,61.51,61.73,2838800,61.73,-0.003229464911252977,61.32928571428572,62.544
2017-10-27,2017,10,27,Friday,43,2017-43,61.47,63.0,61.47,62.95,3084600,62.95,0.019763506070794357,61.42857142857143,62.5432
2017-10-30,2017,10,30,Monday,44,2017-44,62.67,63.08,59.21,59.58,14267500,59.58,-0.05353453361463312,61.310714285714276,62.4748
2017-10-31,2017,10,31,Tuesday,44,2017-44,59.64,60.25,59.32,59.77,7361300,59.77,0.0031889664462876333,61.209999999999994,62.4136
2017-11-01,2017,11,1,Wednesday,44,2017-44,60.14,60.4,59.36,59.75,3352000,59.75,-0.000334623684298041,61.10071428571428,62.321000000000005
2017-11-02,2017,11,2,Thursday,44,2017-44,59.76,60.11,58.13,58.3,5884400,58.3,-0.024267795195639374,60.88,62.207
2017-11-03,2017,11,3,Friday,44,2017-44,59.01,59.44,58.58,58.91,4097600,58.91,0.010463132389953778,60.73285714285714,62.10580000000001
2017-11-06,2017,11,6,Monday,45,2017-45,56.2,56.5,54.93,55.54,16985500,55.54,-0.0572058893331131,60.34714285714285,61.9418
2017-11-07,2017,11,7,Tuesday,45,2017-45,55.78,56.03,54.6,55.36,8785400,55.36,-0.0032409128953662103,59.96714285714285,61.7746
2017-11-08,2017,11,8,Wednesday,45,2017-45,55.36,56.42,55.24,56.22,5981000,56.22,0.015534692934789263,59.589285714285715,61.6296
2017-11-09,2017,11,9,Thursday,45,2017-45,56.5,56.57,55.63,56.0,5205000,56.0,-0.003913219778125976,59.270714285714284,61.4646
2017-11-10,2017,11,10,Friday,45,2017-45,55.69,57.04,55.54,56.8,5758300,56.8,0.014285700661795575,58.93714285714285,61.3064
2017-11-13,2017,11,13,Monday,46,2017-46,56.8,56.89,55.91,56.44,4429100,56.44,-0.006338038999772921,58.519999999999996,61.152
2017-11-14,2017,11,14,Tuesday,46,2017-46,56.39,56.96,55.96,56.54,5035300,56.54,0.001771833650807908,58.135,61.01
2017-11-15,2017,11,15,Wednesday,46,2017-46,56.8,56.99,56.18,56.69,3709900,56.69,0.0026529485099540118,57.775,60.868
2017-11-16,2017,11,16,Thursday,46,2017-46,56.81,59.98,56.81,59.8,10397700,59.8,0.054859775722173154,57.55,60.797200000000004
2017-11-17,2017,11,17,Friday,46,2017-46,59.55,60.07,58.96,60.02,7147600,60.02,0.003678950225918687,57.58142857142857,60.742799999999995
2017-11-20,2017,11,20,Monday,47,2017-47,59.75,60.45,59.58,60.3,4225100,60.3,0.004665091255604326,57.619285714285716,60.688199999999995
2017-11-21,2017,11,21,Tuesday,47,2017-47,61.1,61.25,60.23,60.41,5170200,60.41,0.0018242224169706667,57.666428571428575,60.6368
2017-11-22,2017,11,22,Wednesday,47,2017-47,60.41,61.43,60.41,61.35,6643000,61.35,0.015560314998895874,57.88428571428572,60.6078
2017-11-24,2017,11,24,Friday,47,2017-47,60.81,62.09,60.75,61.68,2129200,61.68,0.005379003084961642,58.082142857142856,60.617999999999995
2017-11-27,2017,11,27,Monday,48,2017-48,62.2,62.93,61.29,62.78,5123600,62.78,0.017833957014893098,58.59928571428571,60.650200000000005
2017-11-28,2017,11,28,Tuesday,48,2017-48,62.34,62.41,61.0,61.38,5690600,61.38,-0.022300059547680662,59.02928571428571,60.6418
2017-11-29,2017,11,29,Wednesday,48,2017-48,61.56,62.66,61.42,61.83,4090400,61.83,0.00733139060131438,59.43,60.57
2017-11-30,2017,11,30,Thursday,48,2017-48,61.89,62.4,60.75,61.07,7164100,61.07,-0.012291801936333613,59.792142857142856,60.520999999999994
2017-12-01,2017,12,1,Friday,48,2017-48,60.35,61.26,60.15,60.9,4973500,60.9,-0.0027836608775965166,60.085,60.471199999999996
2017-12-04,2017,12,4,Monday,49,2017-49,61.2,61.78,60.2,60.24,3902900,60.24,-0.010837435646559812,60.35642857142857,60.394800000000004
2017-12-05,2017,12,5,Tuesday,49,2017-49,60.5,61.34,60.3,60.96,3634900,60.96,0.011952147841045369,60.67214285714285,60.3562
2017-12-06,2017,12,6,Wednesday,49,2017-49,60.53,62.25,59.96,62.12,5145800,62.12,0.019028869173778773,61.059999999999995,60.338
2017-12-07,2017,12,7,Thursday,49,2017-49,61.58,62.92,61.4,61.92,4623000,61.92,-0.0032195873531607466,61.21142857142858,60.32860000000001
2017-12-08,2017,12,8,Friday,49,2017-49,62.47,62.98,62.34,62.54,3715000,62.54,0.010012964549682035,61.39142857142857,60.341
2017-12-11,2017,12,11,Monday,50,2017-50,62.56,63.47,62.56,63.07,3366700,63.07,0.008474556628368823,61.589285714285715,60.36919999999999
2017-12-12,2017,12,12,Tuesday,50,2017-50,63.05,63.94,63.05,63.48,3608400,63.48,0.006500711105057455,61.808571428571426,60.40839999999999
2017-12-13,2017,12,13,Wednesday,50,2017-50,63.74,64.47,63.65,63.83,6759300,63.83,0.005513583669538136,61.98571428571428,60.45140000000001
2017-12-14,2017,12,14,Thursday,50,2017-50,64.05,64.05,62.38,62.56,7010800,62.56,-0.019896606945509876,62.048571428571435,60.4726
2017-12-15,2017,12,15,Friday,50,2017-50,62.47,63.48,62.15,62.66,6584800,62.66,0.0015984410474099153,62.040000000000006,60.4954
2017-12-18,2017,12,18,Monday,51,2017-51,62.67,63.63,62.58,63.47,3382300,63.47,0.012926929065807613,62.189285714285724,60.5166
2017-12-19,2017,12,19,Tuesday,51,2017-51,63.52,64.64,63.49,63.64,5714400,63.64,0.002678401854037782,62.31857142857143,60.55820000000001
2017-12-20,2017,12,20,Wednesday,51,2017-51,63.92,64.0,62.8,62.9,5545400,62.9,-0.01162787352084571,62.449285714285715,60.5916
2017-12-21,2017,12,21,Thursday,51,2017-51,63.35,63.67,63.11,63.52,3035900,63.52,0.009856898518987744,62.63642857142857,60.638400000000004
2017-12-22,2017,12,22,Friday,51,2017-51,63.49,63.84,63.23,63.62,2313500,63.62,0.0015742832714176203,62.87785714285714,60.6852
2017-12-26,2017,12,26,Tuesday,52,2017-52,62.95,64.12,62.93,63.79,1518000,63.79,0.0026721469112973573,63.08,60.7332
2017-12-27,2017,12,27,Wednesday,52,2017-52,64.01,64.2,63.71,64.11,1958700,64.11,0.00501645540416229,63.222142857142856,60.79600000000001
2017-12-28,2017,12,28,Thursday,52,2017-52,64.24,64.64,64.06,64.35,1597200,64.35,0.0037435323894035033,63.395714285714284,60.864200000000004
2017-12-29,2017,12,29,Friday,52,2017-52,64.1,64.43,63.46,63.51,1844100,63.51,-0.013053615734360924,63.464999999999996,60.9208
2018-01-02,2018,1,2,Tuesday,00,2018-00,63.9,64.52,63.54,64.04,2192400,64.04,0.008345183561663694,63.534285714285716,60.971399999999996
2018-01-03,2018,1,3,Wednesday,00,2018-00,63.89,64.13,63.25,63.61,2610800,63.61,-0.006714558073523058,63.54357142857143,61.0344
2018-01-04,2018,1,4,Thursday,00,2018-00,63.89,64.0,62.88,63.0,2384400,63.0,-0.009589696659306313,63.48428571428571,61.065
2018-01-05,2018,1,5,Friday,00,2018-00,63.54,64.81,63.12,64.6,3292600,64.6,0.02539680117652532,63.629999999999995,61.111399999999996
2018-01-08,2018,1,8,Monday,01,2018-01,64.46,65.98,64.31,65.1,3606000,65.1,0.007739938263315871,63.80428571428571,61.1748
2018-01-09,2018,1,9,Tuesday,01,2018-01,66.0,66.52,65.52,65.6,5334400,65.6,0.007680491731482331,63.95642857142857,61.2522
2018-01-10,2018,1,10,Wednesday,01,2018-01,65.18,65.19,63.61,63.89,3597000,63.89,-0.026067059820851113,63.97428571428571,61.271
2018-01-11,2018,1,11,Thursday,01,2018-01,63.94,64.19,63.23,63.84,3149100,63.84,-0.0007825831513257331,64.04142857142857,61.3562
2018-01-12,2018,1,12,Friday,01,2018-01,64.16,64.26,63.51,63.68,3165200,63.68,-0.002506263268008846,64.05285714285715,61.4344
2018-01-16,2018,1,16,Tuesday,02,2018-02,64.14,64.14,62.56,62.97,4669900,62.97,-0.01114948305700536,64.00642857142857,61.49879999999999
2018-01-17,2018,1,17,Wednesday,02,2018-02,63.4,64.45,62.93,63.76,2925600,63.76,0.012545610378205785,64.00428571428571,61.608000000000004
2018-01-18,2018,1,18,Thursday,02,2018-02,63.84,64.08,62.44,62.88,4088700,62.88,-0.01380171387364626,63.916428571428575,61.6874
2018-01-19,2018,1,19,Friday,02,2018-02,62.75,63.83,62.75,63.71,4768300,63.71,0.013199713776377298,63.87071428571429,61.8508
2018-01-22,2018,1,22,Monday,03,2018-03,63.75,63.99,63.48,63.94,2390300,63.94,0.0036101011700122587,63.901428571428575,62.0224
2018-01-23,2018,1,23,Tuesday,03,2018-03,64.02,64.8,63.66,64.53,2872400,64.53,0.009227403272752621,63.936428571428564,62.188599999999994
2018-01-24,2018,1,24,Wednesday,03,2018-03,64.59,65.34,64.55,65.0,2894300,65.0,0.0072834531162879745,64.03571428571429,62.368599999999994
2018-01-25,2018,1,25,Thursday,03,2018-03,65.4,65.45,64.33,64.39,2798500,64.39,-0.009384624774639416,64.135,62.5204
2018-01-26,2018,1,26,Friday,03,2018-03,64.6,65.4,64.4,65.28,2028400,65.28,0.01382201270515182,64.18357142857143,62.6972
2018-01-29,2018,1,29,Monday,04,2018-04,64.75,64.97,64.35,64.6,2553600,64.6,-0.010416671536327304,64.14785714285713,62.8584
2018-01-30,2018,1,30,Tuesday,04,2018-04,64.8,64.97,64.39,64.76,2017700,64.76,0.00247683693326195,64.08785714285715,63.019800000000004
2018-01-31,2018,1,31,Wednesday,04,2018-04,64.54,65.32,64.27,65.1,2164900,65.1,0.00525009769418161,64.17428571428572,63.1258
2018-02-01,2018,2,1,Thursday,04,2018-04,64.7,65.11,63.55,63.79,4258500,63.79,-0.020122850834082717,64.17071428571428,63.2012
2018-02-02,2018,2,2,Friday,04,2018-04,63.84,64.32,63.32,63.59,2647200,63.59,-0.003135299577817885,64.16428571428571,63.26700000000001
2018-02-05,2018,2,5,Monday,05,2018-05,63.46,63.81,61.53,61.54,3489600,61.54,-0.03223776115963917,64.06214285714286,63.2896
2018-02-06,2018,2,6,Tuesday,05,2018-05,60.03,61.98,60.0,60.85,5740600,60.85,-0.011212259199563257,63.85428571428571,63.2796
2018-02-07,2018,2,7,Wednesday,05,2018-05,60.96,62.91,60.96,62.06,7319300,62.06,0.019885011167001476,63.79571428571428,63.287200000000006
2018-02-08,2018,2,8,Thursday,05,2018-05,61.0,62.5,58.86,58.88,8031400,58.88,-0.05124073855635414,63.45071428571429,63.2092
2018-02-09,2018,2,9,Friday,05,2018-05,60.1,60.45,57.65,59.2,5150900,59.2,0.005434777327093299,63.112142857142864,63.1656
2018-02-12,2018,2,12,Monday,06,2018-06,59.66,60.06,58.07,58.12,4816100,58.12,-0.018243273938111093,62.65428571428572,63.09139999999999
2018-02-13,2018,2,13,Tuesday,06,2018-06,57.68,58.28,57.22,57.69,5378600,57.69,-0.00739849127801484,62.13214285714286,63.0238
2018-02-14,2018,2,14,Wednesday,06,2018-06,57.35,58.8,57.06,58.62,6498600,58.62,0.016120650499464872,61.720000000000006,62.978199999999994
2018-02-15,2018,2,15,Thursday,06,2018-06,59.32,60.61,58.19,60.44,6213400,60.44,0.031047419447056246,61.37428571428571,62.98219999999999
2018-02-16,2018,2,16,Friday,06,2018-06,60.63,60.87,59.79,60.06,4812000,60.06,-0.0062871817017223774,61.050000000000004,62.9642
2018-02-20,2018,2,20,Tuesday,07,2018-07,60.0,60.83,59.66,60.51,3059000,60.51,0.007492456509371692,60.746428571428574,62.931999999999995
2018-02-21,2018,2,21,Wednesday,07,2018-07,61.09,61.09,59.39,59.42,2973800,59.42,-0.01801355450046349,60.340714285714284,62.882
2018-02-22,2018,2,22,Thursday,07,2018-07,59.75,59.98,58.59,58.73,3066000,58.73,-0.011612229013322262,59.97928571428571,62.8058
2018-02-23,2018,2,23,Friday,07,2018-07,59.39,60.08,58.64,60.06,4079700,60.06,0.02264603850538438,59.72714285714286,62.7456
2018-02-26,2018,2,26,Monday,08,2018-08,60.0,61.15,58.74,61.11,4472100,61.11,0.017482504379819908,59.69642857142857,62.69820000000001
2018-02-27,2018,2,27,Tuesday,08,2018-08,61.04,61.17,59.93,59.94,4245400,59.94,-0.019145834919929383,59.63142857142857,62.6204
2018-02-28,2018,2,28,Wednesday,08,2018-08,60.52,61.39,59.96,60.61,4176200,60.61,0.011177877861078711,59.527857142857144,62.581399999999995
2018-03-01,2018,3,1,Thursday,08,2018-08,60.78,62.4,60.48,61.9,5373200,61.9,0.021283631455813357,59.74357142857143,62.5662
2018-03-02,2018,3,2,Friday,08,2018-08,61.58,62.67,61.28,62.47,5207900,62.47,0.009208395489068266,59.97714285714285,62.5462
2018-03-05,2018,3,5,Monday,09,2018-09,62.01,63.12,62.01,62.95,3381000,62.95,0.00768368069244163,60.32214285714286,62.532399999999996
2018-03-06,2018,3,6,Tuesday,09,2018-09,63.3,63.91,62.65,63.56,3791900,63.56,0.00969023991991258,60.74142857142857,62.54560000000001
2018-03-07,2018,3,7,Wednesday,09,2018-09,63.57,65.0,63.21,64.56,6485500,64.56,0.015733105155704807,61.16571428571428,62.566399999999994
2018-03-08,2018,3,8,Thursday,09,2018-09,65.0,65.28,64.25,65.06,2847200,65.06,0.007744733874040399,61.49571428571428,62.5952
2018-03-09,2018,3,9,Friday,09,2018-09,65.3,65.78,65.12,65.25,3644000,65.25,0.0029204188216442883,61.86642857142857,62.624399999999994
2018-03-12,2018,3,12,Monday,10,2018-10,65.51,65.73,64.43,64.55,2965200,64.55,-0.010727922578424365,62.154999999999994,62.633199999999995
2018-03-13,2018,3,13,Tuesday,10,2018-10,65.51,65.73,64.43,64.98,4421100,64.98,0.00666150712388025,62.55214285714286,62.6458
2018-03-14,2018,3,14,Wednesday,10,2018-10,65.23,65.64,64.5,64.78,3283600,64.78,-0.003077940401727819,62.98428571428571,62.6712
2018-03-15,2018,3,15,Thursday,10,2018-10,64.71,65.52,64.61,64.71,2679300,64.71,-0.0010805757354628298,63.31642857142857,62.6846
2018-03-16,2018,3,16,Friday,10,2018-10,64.44,65.0,64.36,64.76,6054700,64.76,0.0007727252737639301,63.57714285714285,62.7076
2018-03-19,2018,3,19,Monday,11,2018-11,64.68,64.86,63.05,63.22,3690300,63.22,-0.023780124532543523,63.81142857142857,62.711999999999996
2018-03-20,2018,3,20,Tuesday,11,2018-11,63.32,64.11,62.69,62.78,2547800,62.78,-0.006959861324111416,63.96642857142857,62.6756
2018-03-21,2018,3,21,Wednesday,11,2018-11,62.6,63.21,62.52,62.59,2577400,62.59,-0.0030264197260806425,64.01571428571428,62.625400000000006
2018-03-22,2018,3,22,Thursday,11,2018-11,61.84,62.07,61.21,61.25,4103500,61.25,-0.021409173179758878,63.92857142857143,62.5384
2018-03-23,2018,3,23,Friday,11,2018-11,61.42,61.77,59.73,59.74,5137700,59.74,-0.0246530338209503,63.699285714285715,62.4554
2018-03-26,2018,3,26,Monday,12,2018-12,60.7,61.63,60.18,61.39,3395300,61.39,0.027619646213976834,63.544285714285714,62.40639999999999
2018-03-27,2018,3,27,Tuesday,12,2018-12,61.66,62.02,60.08,60.34,2462600,60.34,-0.017103750570122922,63.24285714285714,62.3396
2018-03-28,2018,3,28,Wednesday,12,2018-12,60.55,61.71,60.36,60.87,2589700,60.87,0.008783539575018429,62.94357142857143,62.2976
2018-03-29,2018,3,29,Thursday,12,2018-12,60.95,61.29,60.41,61.04,2703100,61.04,0.002792869831208966,62.642857142857146,62.243199999999995
2018-04-02,2018,4,2,Monday,13,2018-13,60.4,60.83,59.29,59.62,2595100,59.62,-0.023263465962389263,62.29071428571429,62.17799999999999
2018-04-03,2018,4,3,Tuesday,13,2018-13,60.06,60.18,59.29,59.59,3168800,59.59,-0.0005031663843394485,61.90571428571429,62.0956
2018-04-04,2018,4,4,Wednesday,13,2018-13,59.05,60.09,58.91,59.75,5541600,59.75,0.00268501169663371,61.54642857142858,62.0118
2018-04-05,2018,4,5,Thursday,13,2018-13,60.13,60.45,59.5,59.81,5461300,59.81,0.0010042070843685469,61.19642857142857,61.9174
2018-04-06,2018,4,6,Friday,13,2018-13,59.5,60.3,59.35,59.65,3581500,59.65,-0.002675135324166078,60.83142857142857,61.8104
2018-04-09,2018,4,9,Monday,14,2018-14,59.77,60.41,59.69,59.74,4183000,59.74,0.0015088038606141385,60.582857142857144,61.717400000000005
2018-04-10,2018,4,10,Tuesday,14,2018-14,60.38,64.56,60.2,63.13,19873000,63.13,0.056745887084070246,60.60785714285714,61.6744
2018-04-11,2018,4,11,Wednesday,14,2018-14,62.72,63.61,62.71,62.92,4766900,62.92,-0.003326515058083679,60.63142857142857,61.6408
2018-04-12,2018,4,12,Thursday,14,2018-14,63.09,63.48,62.93,63.02,2380600,63.02,0.001589356194032998,60.75785714285714,61.605999999999995
2018-04-13,2018,4,13,Friday,14,2018-14,63.13,63.2,61.79,61.95,2670000,61.95,-0.016978731943065206,60.91571428571429,61.543
2018-04-16,2018,4,16,Monday,15,2018-15,62.35,63.04,61.81,62.75,1947200,62.75,0.012913627557840757,61.01285714285715,61.522200000000005
2018-04-17,2018,4,17,Tuesday,15,2018-15,63.0,63.63,62.57,63.02,2957000,63.02,0.004302796139660003,61.20428571428572,61.510799999999996
2018-04-18,2018,4,18,Wednesday,15,2018-15,63.08,63.36,62.59,62.9,2606400,62.9,-0.0019041404476851653,61.34928571428571,61.53799999999999
2018-04-19,2018,4,19,Thursday,15,2018-15,62.65,63.61,62.65,63.25,2826000,63.25,0.005564363523538063,61.50714285714286,61.586000000000006
2018-04-20,2018,4,20,Friday,15,2018-15,63.27,63.57,62.93,63.09,2829200,63.09,-0.002529641856317988,61.755,61.6066
2018-04-23,2018,4,23,Monday,16,2018-16,63.15,63.36,62.15,62.29,2649300,62.29,-0.012680285863459928,61.94785714285714,61.6748
2018-04-24,2018,4,24,Tuesday,16,2018-16,62.82,62.98,62.1,62.58,2560300,62.58,0.004655657589740958,62.15,61.742399999999996
2018-04-25,2018,4,25,Wednesday,16,2018-16,62.48,64.32,62.32,63.93,5405900,63.93,0.02157236233015203,62.44428571428572,61.8586
2018-04-26,2018,4,26,Thursday,16,2018-16,63.87,64.38,63.44,64.1,3595000,64.1,0.0026591298003098007,62.76214285714286,61.9868
2018-04-27,2018,4,27,Friday,16,2018-16,64.35,65.68,63.99,64.52,8920000,64.52,0.006552233680861663,63.103571428571435,62.104800000000004
2018-04-30,2018,4,30,Monday,17,2018-17,62.79,62.99,59.29,60.51,26172000,60.51,-0.062151248142759075,62.916428571428575,62.10620000000001
2018-05-01,2018,5,1,Tuesday,17,2018-17,60.77,61.19,58.17,59.43,12400700,59.43,-0.017848257251943944,62.66714285714285,62.093599999999995
2018-05-02,2018,5,2,Wednesday,17,2018-17,59.81,60.2,55.55,56.97,14930700,56.97,-0.04139322012183155,62.235,62.0228
2018-05-03,2018,5,3,Thursday,17,2018-17,56.64,57.08,55.09,55.92,10742200,55.92,-0.018430806200794625,61.80428571428571,61.952799999999996
2018-05-04,2018,5,4,Friday,17,2018-17,55.87,57.74,55.83,57.26,6230600,57.26,0.02396280751904678,61.412142857142854,61.9234
2018-05-07,2018,5,7,Monday,18,2018-18,57.32,58.0,56.03,56.54,6202000,56.54,-0.012574177909731032,60.949285714285715,61.853
2018-05-08,2018,5,8,Tuesday,18,2018-18,56.7,56.94,55.43,55.58,4802000,55.58,-0.01697911335210145,60.42642857142857,61.742399999999996
2018-05-09,2018,5,9,Wednesday,18,2018-18,55.9,56.43,55.57,56.32,5059200,56.32,0.013314102903754677,59.93142857142857,61.67
2018-05-10,2018,5,10,Thursday,18,2018-18,56.17,57.29,56.17,56.85,5527500,56.85,0.009410489740211858,59.48571428571428,61.594800000000006
2018-05-11,2018,5,11,Friday,18,2018-18,57.05,57.34,56.24,56.39,2774300,56.39,-0.00809145289039992,59.06428571428571,61.4846
2018-05-14,2018,5,14,Monday,19,2018-19,56.39,56.66,56.12,56.46,3771800,56.46,0.0012413494517091728,58.62714285714286,61.3644
2018-05-15,2018,5,15,Tuesday,19,2018-19,56.06,57.03,56.0,56.37,2919400,56.37,-0.0015940516125980686,58.08714285714286,61.2328
2018-05-16,2018,5,16,Wednesday,19,2018-19,56.88,56.9,56.26,56.53,2904500,56.53,0.0028383865610046577,57.54642857142857,61.092200000000005
2018-05-17,2018,5,17,Thursday,19,2018-19,56.52,56.77,56.4,56.68,2478300,56.68,0.0026534853903772415,56.98642857142857,60.9346
2018-05-18,2018,5,18,Friday,19,2018-19,56.75,57.5,56.51,56.93,4025700,56.93,0.00441072686404298,56.730714285714285,60.772
2018-05-21,2018,5,21,Monday,20,2018-20,57.19,57.32,56.56,57.19,2009200,57.19,0.004566982612672854,56.57071428571428,60.6108
2018-05-22,2018,5,22,Tuesday,20,2018-20,57.36,57.6,56.91,57.18,2752400,57.18,-0.00017482639925314736,56.58571428571429,60.4634
2018-05-23,2018,5,23,Wednesday,20,2018-20,56.94,57.28,56.46,57.02,2770600,57.02,-0.002798178498743864,56.66428571428571,60.3042
